00:00.338  blend            | Read blend: "/home/runner/work/critical-shift/critical-shift/sections/mine/blender/gullet/Gullet_MaterialReview.blend"
SOURCE_INVENTORY {"name": "PBR_late_day_sun", "type": "LIGHT", "position": [0.0, 0.0, 0.0], "parent": null, "meta": {}, "energy": 0.8500000238418579, "colour": [1.0, 0.8700000047683716, 0.7099999785423279]}
SOURCE_INVENTORY {"name": "PBR_portal_stone_bounce", "type": "LIGHT", "position": [-3.799999952316284, -3.799999952316284, 3.0], "parent": null, "meta": {}, "energy": 160.0, "colour": [1.0, 0.8500000238418579, 0.6399999856948853]}
SOURCE_INVENTORY {"name": "CSM_Leaf_outer_skin", "type": "MESH", "position": [-4.429999828338623, -0.7910000085830688, 2.369999885559082], "parent": "CSM_Blast_leaf_L", "meta": {"csm_meta": "{\"component\":\"blast_leaf\",\"gate_side\":-1,\"closed_x\":-1.45,\"travel\":-2.98}", "csm_component": "blast_leaf", "csm_gate_side": -1, "csm_closed_x": -1.45, "csm_travel": -2.98, "csm_id": "CSM_Leaf_outer_skin"}, "bounds": [[-5.779999732971191, -0.8184999823570251, 0.31999993324279785], [-3.0799999237060547, -0.7635000348091125, 4.420000076293945]], "materials": ["GULLET_PBR_slate_blue_casing"]}
SOURCE_INVENTORY {"name": "CSM_Leaf_spring_stack.014", "type": "MESH", "position": [-0.47999998927116394, 23.54186248779297, -0.023395057767629623], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Leaf_spring_stack.014"}, "bounds": [[-0.5259999632835388, 23.401611328125, -0.041665516793727875], [-0.4339999854564667, 23.682113647460938, -0.005124600604176521]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Axle_bearing.008", "type": "MESH", "position": [0.4699999988079071, 23.389907836914062, -0.09962115436792374], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Axle_bearing.008"}, "bounds": [[0.39499998092651367, 23.293062210083008, -0.17697198688983917], [0.5450000166893005, 23.486753463745117, -0.0222703255712986]], "materials": ["GULLET_PBR_safety_ochre"]}
SOURCE_INVENTORY {"name": "CSM_Leaf_spring_stack.015", "type": "MESH", "position": [0.47999998927116394, 23.241952896118164, -0.01589735597372055], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Leaf_spring_stack.015"}, "bounds": [[0.4339999854564667, 23.101810455322266, -0.02719619683921337], [0.5259999632835388, 23.382095336914062, -0.00459851510822773]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Leaf_spring_stack.016", "type": "MESH", "position": [0.47999998927116394, 23.54186248779297, -0.023395057767629623], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Leaf_spring_stack.016"}, "bounds": [[0.4339999854564667, 23.401611328125, -0.041665516793727875], [0.5259999632835388, 23.682113647460938, -0.005124600604176521]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Welded_hopper_shell.002", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Welded_hopper_shell.002"}, "bounds": [[-0.7900000214576721, 21.696561813354492, 0.13680492341518402], [0.7900000214576721, 23.755168914794922, 0.9575484395027161]], "materials": ["GULLET_PBR_cart_ochre"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rolled_lip.005", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rolled_lip.005"}, "bounds": [[-0.7900000214576721, 21.68506622314453, 0.9268081188201904], [0.7900000214576721, 21.74654769897461, 0.9882888793945312]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rolled_lip.006", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rolled_lip.006"}, "bounds": [[0.7599999904632568, 21.715057373046875, 0.8765738606452942], [0.8199999928474426, 23.755918502807617, 0.9875391125679016]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rolled_lip.007", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rolled_lip.007"}, "bounds": [[-0.7900000214576721, 23.724428176879883, 0.8758240938186646], [0.7900000214576721, 23.78590965270996, 0.9373048543930054]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rolled_lip.008", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rolled_lip.008"}, "bounds": [[-0.8199999928474426, 21.715057373046875, 0.8765738606452942], [-0.7599999904632568, 23.755918502807617, 0.9875391125679016]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_external_rib.007", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_external_rib.007"}, "bounds": [[-0.8215215802192688, 21.922422409057617, 0.20323491096496582], [-0.4374314546585083, 22.128286361694336, 0.9080502390861511]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.013", "type": "MESH", "position": [-0.4620000123977661, 22.08563995361328, 0.21807444095611572], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.013"}, "bounds": [[-0.4620000123977661, 22.067468643188477, 0.19723927974700928], [-0.4320000112056732, 22.103811264038086, 0.23890960216522217]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.014", "type": "MESH", "position": [-0.7960000038146973, 21.954233169555664, 0.8915690779685974], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.014"}, "bounds": [[-0.7960000038146973, 21.93606185913086, 0.870733916759491], [-0.7660000324249268, 21.97240447998047, 0.9124042391777039]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_external_rib.008", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_external_rib.008"}, "bounds": [[-0.8192690014839172, 22.70195770263672, 0.19003857672214508], [-0.43873101472854614, 22.760269165039062, 0.8840462565422058]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.015", "type": "MESH", "position": [-0.4620000123977661, 22.717243194580078, 0.20228438079357147], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.015"}, "bounds": [[-0.4620000123977661, 22.699071884155273, 0.18144921958446503], [-0.4320000112056732, 22.735414505004883, 0.22311954200267792]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.016", "type": "MESH", "position": [-0.7960000038146973, 22.73398780822754, 0.8720752000808716], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.016"}, "bounds": [[-0.7960000038146973, 22.715816497802734, 0.8512400388717651], [-0.7660000324249268, 22.752159118652344, 0.892910361289978]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_external_rib.009", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_external_rib.009"}, "bounds": [[-0.8205685615539551, 23.33373260498047, 0.16603977978229523], [-0.4364784359931946, 23.539596557617188, 0.8708550930023193]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.017", "type": "MESH", "position": [-0.4620000123977661, 23.348844528198242, 0.186494380235672], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.017"}, "bounds": [[-0.4620000123977661, 23.330673217773438, 0.16565921902656555], [-0.4320000112056732, 23.367015838623047, 0.20732954144477844]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.018", "type": "MESH", "position": [-0.7960000038146973, 23.513744354248047, 0.852581262588501], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.018"}, "bounds": [[-0.7960000038146973, 23.495573043823242, 0.8317461013793945], [-0.7660000324249268, 23.53191566467285, 0.8734164237976074]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_local_edge_chip.005", "type": "MESH", "position": [-0.7910000085830688, 22.334362030029297, 0.8920689821243286], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_local_edge_chip.005"}, "bounds": [[-0.8016163110733032, 22.27903175354004, 0.8681309223175049], [-0.7788494825363159, 22.37932586669922, 0.9155882000923157]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_local_edge_chip.006", "type": "MESH", "position": [-0.7910000085830688, 23.134113311767578, 0.8720752000808716], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_local_edge_chip.006"}, "bounds": [[-0.8015106916427612, 23.082286834716797, 0.8481322526931763], [-0.7791834473609924, 23.17828941345215, 0.8955134153366089]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_external_rib.010", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_external_rib.010"}, "bounds": [[0.4374314546585083, 21.922422409057617, 0.20323491096496582], [0.8215215802192688, 22.128286361694336, 0.9080502390861511]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.019", "type": "MESH", "position": [0.4620000123977661, 22.08563995361328, 0.21807444095611572], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.019"}, "bounds": [[0.4620000123977661, 22.067468643188477, 0.19723927974700928], [0.492000013589859, 22.103811264038086, 0.23890960216522217]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.020", "type": "MESH", "position": [0.7960000038146973, 21.954233169555664, 0.8915690779685974], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.020"}, "bounds": [[0.7960000038146973, 21.93606185913086, 0.870733916759491], [0.8259999752044678, 21.97240447998047, 0.9124042391777039]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_external_rib.011", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_external_rib.011"}, "bounds": [[0.43873101472854614, 22.70195770263672, 0.19003857672214508], [0.8192690014839172, 22.760269165039062, 0.8840462565422058]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.021", "type": "MESH", "position": [0.4620000123977661, 22.717243194580078, 0.20228438079357147], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.021"}, "bounds": [[0.4620000123977661, 22.699071884155273, 0.18144921958446503], [0.492000013589859, 22.735414505004883, 0.22311954200267792]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.022", "type": "MESH", "position": [0.7960000038146973, 22.73398780822754, 0.8720752000808716], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.022"}, "bounds": [[0.7960000038146973, 22.715816497802734, 0.8512400388717651], [0.8259999752044678, 22.752159118652344, 0.892910361289978]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_external_rib.012", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_external_rib.012"}, "bounds": [[0.4364784359931946, 23.33373260498047, 0.16603977978229523], [0.8205685615539551, 23.539596557617188, 0.8708550930023193]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.023", "type": "MESH", "position": [0.4620000123977661, 23.348844528198242, 0.186494380235672], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.023"}, "bounds": [[0.4620000123977661, 23.330673217773438, 0.16565921902656555], [0.492000013589859, 23.367015838623047, 0.20732954144477844]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Hopper_rivet.024", "type": "MESH", "position": [0.7960000038146973, 23.513744354248047, 0.852581262588501], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Hopper_rivet.024"}, "bounds": [[0.7960000038146973, 23.495573043823242, 0.8317461013793945], [0.8259999752044678, 23.53191566467285, 0.8734164237976074]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_local_edge_chip.007", "type": "MESH", "position": [0.7910000085830688, 22.334362030029297, 0.8920689821243286], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_local_edge_chip.007"}, "bounds": [[0.7806798815727234, 22.286123275756836, 0.8680052757263184], [0.8023190498352051, 22.384098052978516, 0.9154295325279236]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_local_edge_chip.008", "type": "MESH", "position": [0.7910000085830688, 23.134113311767578, 0.8720752000808716], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_local_edge_chip.008"}, "bounds": [[0.7808933258056641, 23.08023452758789, 0.8482018709182739], [0.8022869825363159, 23.17942237854004, 0.8955663442611694]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_bumper.003", "type": "MESH", "position": [0.0, 21.613338470458984, 0.05982901155948639], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_bumper.003"}, "bounds": [[-0.4650000035762787, 21.536611557006836, -0.012023535557091236], [0.4650000035762787, 21.690065383911133, 0.13168156147003174]], "materials": ["GULLET_PBR_rubber"]}
SOURCE_INVENTORY {"name": "CSM_Cart_bumper.004", "type": "MESH", "position": [0.0, 23.812652587890625, 0.004846114665269852], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_bumper.004"}, "bounds": [[-0.4650000035762787, 23.735925674438477, -0.0670064315199852], [0.4650000035762787, 23.889379501342773, 0.0766986608505249]], "materials": ["GULLET_PBR_rubber"]}
SOURCE_INVENTORY {"name": "CSM_Cart_push_handle.002", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_push_handle.002"}, "bounds": [[-0.6050000190734863, 21.418994903564453, 0.4230957627296448], [0.6050000190734863, 21.860553741455078, 0.6981236338615417]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Cart_handle_grip.002", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Cart_handle_grip.002"}, "bounds": [[-0.3700000047683716, 21.414825439453125, 0.6403225660324097], [0.3700000047683716, 21.482454299926758, 0.7079514265060425]], "materials": ["GULLET_PBR_rubber"]}
SOURCE_INVENTORY {"name": "CSM_Brake_shaft.002", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Brake_shaft.002"}, "bounds": [[0.5899999737739563, 21.65174674987793, -0.05435190349817276], [0.6299999952316284, 21.936565399169922, 0.635115921497345]], "materials": ["GULLET_PBR_bare_steel"]}
SOURCE_INVENTORY {"name": "CSM_Brake_grip.002", "type": "MESH", "position": [0.0, 22.69999885559082, -0.4874999523162842], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Brake_grip.002"}, "bounds": [[0.5849999785423279, 21.585580825805664, 0.6152093410491943], [0.6349999904632568, 21.71307373046875, 0.7830491662025452]], "materials": ["GULLET_PBR_oxide_red"]}
SOURCE_INVENTORY {"name": "CSM_Brake_shoe.003", "type": "MESH", "position": [0.41999998688697815, 22.21889877319336, -0.12536314129829407], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Brake_shoe.003"}, "bounds": [[0.35499998927116394, 22.185651779174805, -0.2075428068637848], [0.48499998450279236, 22.252145767211914, -0.043183475732803345]], "materials": ["GULLET_PBR_dark_structural_steel"]}
SOURCE_INVENTORY {"name": "CSM_Brake_shoe.004", "type": "MESH", "position": [0.41999998688697815, 23.578475952148438, -0.15935254096984863], "parent": "CSM_Loaded_haulage_cart", "meta": {"csm_meta": "{\"interaction\":\"push_cart\",\"component\":\"cart_root\",\"rated_mass_game_units\":100,\"rigidbody_pivot\":true}", "csm_interaction": "push_cart", "csm_component": "cart_root", "csm_rated_mass_game_units": 100, "csm_rigidbody_pivot": true, "csm_id": "CSM_Brake_shoe.004"}, "bounds": [[0.35499998927116394, 23.545228958129883, -0.24153220653533936], [0.48499998450279236, 23.611722946166992, -0.07717287540435791]], "materials": ["GULLET_PBR_dark_structural_steel"]}
